ftext_key,source_ja,approved_arabic,category,batch,status,reviewed_by,date,notes
NPC2031_P080_M010_NPC2031_f,ヒラルダ様の献身的な看病で、ヒルデブラント様は\n少しずつ回復されています。,بفضل رعاية السيدة هيرالدا المخلصة،\nيتعافى السيد هيلدبراند تدريجيًا.,skill_description,0,approved,Antigravity,2026-06-18,
BA01_N01_2000_Summary,始まりの試練を乗り越えたエリオットは、\nその報酬である至宝を授かる。,بعد اجتياز محنة البداية،\nيُمنح إليوت الكنز الثمين مكافأة له.,quest_description,0,approved,Antigravity,2026-06-18,
M03_E08_1000_M050_PCM000_m,俺は冒険家のエリオット。\nファウスタ所長の依頼で君を捜しに来たんだ。,أنا المغامر إليوت.\nلقد جئتُ للبحث عنكِ بناءً على طلب المديرة فاوستا.,quest_description,0,approved,Antigravity,2026-06-18,
S03_N11_3000_Explanation,依頼を果たしたエリオットは店主から\n岩を壊すための爆弾を受け取る。,بعد إتمام الطلب، يتلقى إليوت من صاحب المتجر\nقنبلة لتحطيم الصخور.,quest_description,0,approved,Antigravity,2026-06-18,
NPC4320_P010_M010_NPC4320_m,よお、エリオット！　城に呼ばれたって、\n何か特別な依頼でもあったのか？,أهلاً يا إليوت! سمعت أنه تم استدعاؤك إلى القلعة،\nهل هناك مهمة خاصة؟,quest_description,0,approved,Antigravity,2026-06-18,
M01_E07_1000_M170_PCM000_m,……すまない、ヒューリア。\n依頼の途中だけど、助けにいかせてくれ。,...أنا آسف يا هيوريا.\nأنا في منتصف مهمة، لكن دعيني أذهب لإنقاذه.,quest_description,0,approved,Antigravity,2026-06-18,
M03_E05_2000_M270_NPC0180_f,そこで、私はカーターに魔力コンパスを預け、\n調査を依頼したんです。,ولهذا، قمت بتسليم البوصلة السحرية لكارتر\nوطلبت منه إجراء التحقيق.,quest_description,0,approved,Antigravity,2026-06-18,
M01_E10_1000_M350_NPC0030_m,こほん……エリオットよ。\nもう一つ、余の依頼を受けてもらえぬか？,إحم... يا إليوت.\nهل يمكنك قبول مهمة أخرى من أجلي؟,quest_description,0,approved,Antigravity,2026-06-18,
M01_E02_1000_Summary,依頼の品を回収したエリオットは\nヒューザー王国への帰路につく。,بعد استعادة غرض المهمة،\nيبدأ إليوت رحلة العودة إلى مملكة هيوزر.,quest_description,0,approved,Antigravity,2026-06-18,
Tutorial_ArenaOpen_01_1_Text,"""試練は冒険を進めると解放されるので\n<img id=""""RI_ICON_BattleArenaUpdate""""/>マークが出たら行ってみよう！\n\nクリアすれば特別な報酬が手に入るぞ。""","""ستُفتح المحن مع تقدمك في المغامرة،\nلذا اذهب عندما تظهر علامة <img id=""""RI_ICON_BattleArenaUpdate""""/>!\n\nوعند إتمامها ستحصل على مكافآت خاصة.""",quest_description,0,approved,Antigravity,2026-06-18,
45764F984994A3F330D81791BA715330,「くそ…、よくもうちの農園を荒らしやがって…！」<cf>「今後の生活どうすれば良いんだよ…」<cf>「助けてくれたら、良い報酬を渡すぜ」,«سحقًا… كيف تجرؤون على تخريب مزرعتي…!»<cf>«كيف سأتدبر شؤون حياتي من الآن فصاعدًا…»<cf>«إن ساعدتني، فسأمنحك مكافأة مجزية»,quest_description,0,approved,Antigravity,2026-06-18,
NPC4200_P090_M010_NPC4200_m,また、冒険に出るのか？　……と言いたいが、\nその面構えからして、簡単な依頼じゃないらしいな。,هل ستذهب في مغامرة أخرى؟……كنت أود قول هذا،\nولكن من ملامح وجهك، يبدو أنها ليست مهمة سهلة.,quest_description,0,approved,Antigravity,2026-06-18,
M01_E03_2000,城下町に戻る主人公。依頼人に「櫛」を渡す\n孤児たちとの戯れも束の間、城に呼び出される。,"يعود البطل إلى بلدة القلعة ويسلم ""المشط"" لصاحب الطلب.\nولكن وقت لهوه مع الأيتام لا يدوم طويلاً، حيث يُستدعى إلى القلعة.",quest_description,0,approved,Antigravity,2026-06-18,
NPC4330_P050_M010_NPC4330_m,お前、最近よく城に出入りしてるみたいじゃないか。\n何か大変な依頼でも受けているのか？,تبدو كأنك تتردد كثيرًا على القلعة مؤخرًا.\nهل قبلت مهمة شاقة ما؟,quest_description,0,approved,Antigravity,2026-06-18,
S02_N23_3000_M100_NPC0150_f,報酬は私から出しましょう。\n今の気持ちを、決して忘れないでくださいね。,سأقدم لك المكافأة بنفسي.\nأرجو ألا تنسى مشاعرك الحالية أبدًا.,quest_description,0,approved,Antigravity,2026-06-18,
PCM0001_P010_M010_PCM0001_m,……受けた依頼は先に済ませないとな。\nまずは、蛮族を倒しにいこう。,...عليّ إنجاز المهمة التي قبلتها أولاً.\nلنذهب ونهزم البرابرة بدايةً.,quest_description,0,approved,Antigravity,2026-06-18,
S04_N24_5000_M190_NPC4200_00_m,依頼の件、ほんとにありがとな。\nまた何かあったら、よろしく頼むぜ。,شكرًا جزيلاً لك على تلبية الطلب.\nإذا حدث أي شيء مجددًا، سأعتمد عليك.,quest_description,0,approved,Antigravity,2026-06-18,
M06_E25_1100_M030_NPC0010_f,自分の足で歩いて、依頼をこなす……\nこれが冒険家のお仕事なのね。,السير على الأقدام، وإنجاز الطلبات…\nهذا هو عمل المغامرين حقًا.,quest_description,0,approved,Antigravity,2026-06-18,
NPC4340_P010_M010_NPC4340_m,ひい、ふう、みい……\nうーん、今回の依頼の報酬は今イチだったな。,واحد، اثنان، ثلاثة…\nهمم، لم تكن مكافأة هذه المهمة مجزية للغاية.,quest_description,0,approved,Antigravity,2026-06-18,
S02_N32_1000_M040_NPC2101_00_m,なに、簡単な依頼だ。\nとある人物が来たら、追い払ってほしいんだ。,إنها مهمة بسيطة فحسب.\nأريدك أن تطرد شخصًا معينًا إذا جاء إلى هنا.,quest_description,0,approved,Antigravity,2026-06-18,
M06_E23_1000_M110_PCM000_m,約束する。必ず戻るよ。\n俺は冒険家として、依頼をまっとうする。,أعدك بأنني سأعود.\nبصفتي مغامرًا، سأنجز هذه المهمة على أكمل وجه.,quest_description,0,approved,Antigravity,2026-06-18,
S02_N23_2000_M310_NPC0160_m,報酬はなしだ。\nそして、もし次に邪魔するなら容赦はしない。,لن تكون هناك مكافأة.\nوإذا وقفت في طريقي مجددًا، فلن أرحمك.,quest_description,0,approved,Antigravity,2026-06-18,
PLACT_Z25_A_M010,先に依頼を済ませよう。\n爺さんが落とした物を探さないと。,دعنا ننجز الطلب أولاً.\nعلينا البحث عن الأغراض التي أضاعها العجوز.,quest_description,0,approved,Antigravity,2026-06-18,
S04_N24_1000_M140_NPC4200_00_m,……おっと、依頼の話だった。\nどうだ？　受けてくれるか？,...عذرًا، كنا نتحدث عن المهمة.\nما رأيك؟ هل ستقبلها؟,quest_description,0,approved,Antigravity,2026-06-18,
M01_E10_1000_M400_PCM000_m,……わかりました。\nその依頼、謹んでお受けいたします。,...حسنًا،فهمت.\nأقبل هذه المهمة بكل سرور.,quest_description,0,approved,Antigravity,2026-06-18,
S04_N06_3400_M020_NPC0030_m,感謝の気持ちを込めて\n特別に報酬も弾んでおいたからな。,تعبيرًا عن تقديرنا لك،\nلقد زدنا مكافأتك بشكل خاص.,quest_description,0,approved,Antigravity,2026-06-18,
Tutorial_Minigame_Warp_01_3_Text,"""操作方法\n　<btn id=""""IconRStick""""/>フェイの移動\n　<btn id=""""SupportAction""""/>ワープ\n\n　<btn id=""""IconLStick""""/>エリオットの移動\n　<btn id=""""Jump""""/>ジャンプ\n　<btn id=""""SupportActionReturn""""/>フェイを呼ぶ""","""طريقة التحكم\n <btn id=""""IconRStick""""/> تحريك فاي\n <btn id=""""SupportAction""""/> الانتقال الآني\n\n <btn id=""""IconLStick""""/> تحريك إليوت\n <btn id=""""Jump""""/> القفز\n <btn id=""""SupportActionReturn""""/> استدعاء فاي""",tutorial,0,approved,Antigravity,2026-06-18,
Tutorial_Minigame_Clone_01_3_Text,"""操作方法\n　<btn id=""""IconRStick""""/>フェイの移動\n\n　<btn id=""""IconLStick""""/>エリオットの移動\n　<btn id=""""Attack1""""/>攻撃\n　<btn id=""""Jump""""/>ジャンプ\n　<btn id=""""SupportActionReturn""""/>フェイを呼ぶ""","""طريقة التحكم\n <btn id=""""IconRStick""""/> تحريك فاي\n\n <btn id=""""IconLStick""""/> تحريك إليوت\n <btn id=""""Attack1""""/> الهجوم\n <btn id=""""Jump""""/> القفز\n <btn id=""""SupportActionReturn""""/> استدعاء فاي""",tutorial,0,approved,Antigravity,2026-06-18,
Tutorial_Minigame_Attract_01_3_Text,"""操作方法\n　<btn id=""""IconRStick""""/>フェイの移動\n　<btn id=""""SupportAction""""/>キューイン発動/キューインを止める\n\n　<btn id=""""IconLStick""""/>エリオットの移動\n　<btn id=""""Attack1""""/>攻撃""","""طريقة التحكم\n <btn id=""""IconRStick""""/> تحريك فاي\n <btn id=""""SupportAction""""/> تفعيل الامتصاص / إيقافه\n\n <btn id=""""IconLStick""""/> تحريك إليوت\n <btn id=""""Attack1""""/> الهجوم""",tutorial,0,approved,Antigravity,2026-06-18,
MainMenu2PJoinMsg_PS5,"""『ふたりプレイ』ではプレイヤー２が\nフェイを操作できます。\n\n開始する場合は、\nプレイヤー２が使用するワイヤレスコントローラーで\n<btn id=""""MenuDecide""""/>を押してください。""","""في """"اللعب الثنائي""""، يمكن للاعب الثاني\nالتحكم في فاي.\n\nللبدء،\nيرجى الضغط على <btn id=""""MenuDecide""""/> باستخدام أداة التحكم اللاسلكية\nالتي يستخدمها اللاعب الثاني.""",tutorial,0,approved,Antigravity,2026-06-18,
MainMenu2PJoinMsg,"""『ふたりプレイ』ではプレイヤー２が\nフェイを操作できます。\n\n開始する場合は、\nプレイヤー２が使用するコントローラーで\n<btn id=""""MenuDecide""""/>を押してください。""","""في """"اللعب الثنائي""""، يمكن للاعب الثاني\nالتحكم في فاي.\n\nللبدء،\nيرجى الضغط على <btn id=""""MenuDecide""""/> باستخدام أداة التحكم\nالتي يستخدمها اللاعب الثاني.""",tutorial,0,approved,Antigravity,2026-06-18,
Tutorial_Revive_01_1_Text,"""お金があれば、フェイの力で復活できる！\n\n<btn id=""""MenuGameoverHold""""/>を長押しして、フェイに復活を頼もう。""","""إذا كنت تملك المال، يمكنك العودة للحياة بفضل قوة فاي!\n\nاضغط مع الاستمرار على <btn id=""""MenuGameoverHold""""/> لتطلب من فاي إحياءك.""",tutorial,0,approved,Antigravity,2026-06-18,
Tutorial_FairyAbilityClone_01_1_Text,"""エリオットの姿と動きの真似ができる。\n\n<btn id=""""IconRStick""""/>で変身したフェイだけを動かすことも可能だ。""","""يمكنها تقليد مظهر وحركات إليوت.\n\nمن الممكن أيضًا تحريك فاي المتحولة وحدها باستخدام <btn id=""""IconRStick""""/>.""",tutorial,0,approved,Antigravity,2026-06-18,
TitleNewGameTransferItems,クリアデータから一部をのぞく所持品、魔石、お金などを引き継ぎ、\n物語を最初からプレイすることができます。,يمكنك بدء القصة من جديد مع نقل ممتلكاتك، وحجر السحر، والأموال، باستثناء بعض العناصر،\nمن بيانات الحفظ المكتملة.,system_message,0,approved,Antigravity,2026-06-18,
NPC1014_P025_M010_NPC1014_f,里長やヒルク様、リュドミラ様が集まって会合中です。\n大事な話をしていますので、部外者はご遠慮ください。,يجتمع زعيم القرية والسيدة هيلك والسيدة ليودميلا حاليًا لإجراء اجتماع.\nإنهم يناقشون أمورًا مهمة، لذا يُرجى من غير المعنيين عدم الدخول.,system_message,0,approved,Antigravity,2026-06-18,
NPC0010_P010_M010_NPC0010_f,この場所で、私は加護の魔法を街中に送っています。\nそのため、城をあまり離れることができません。,في هذا المكان، أقوم بنشر سحر البركة في أنحاء المدينة.\nولهذا السبب، لا يمكنني مغادرة القلعة كثيرًا.,system_message,0,approved,Antigravity,2026-06-18,
SPM01_E04_2000_A_M01_NPC0010_f,城壁――魔法の加護の外に出ました。\n蛮族や魔物に気をつけてください。,لقد خرجنا وراء الأسوار — خارج حدود سحر البركة.\nيُرجى الحذر من البرابرة والوحوش.,system_message,0,approved,Antigravity,2026-06-18,
M05_SA2MGC_E06_1000_M080_NPC0190_m,ありがとうございました、エリオットさん。\nマオに伝えてください。,شكراً جزيلاً لك يا سيد إليوت.\nيرجى إيصال هذا إلى ماو.,system_message,0,approved,Antigravity,2026-06-18,
M01_E07_1100_M060_NPC0010_f,いたずら好きのネコちゃんですね。\nどうしますか、エリオット？,إنه قط صغير مشاكس.\nماذا ستفعل يا إليوت؟,system_message,0,approved,Antigravity,2026-06-18,
Tutorial_AirCombat_01_1_Text,"""<btn id=""""SupportAction""""/>でクレイドルが火球を飛ばして攻撃。\n<btn id=""""SupportAction""""/>長押しで、必殺技を放つぞ！\n\n<btn id=""""IconRStick""""/>で目印となるフェイを動かして、\nディマイズを狙おう。""","""اضغط على <btn id=""""SupportAction""""/> لتطلق مهد النيران كرات لهب مهاجمة.\nاضغط مع الاستمرار على <btn id=""""SupportAction""""/> لإطلاق ضربة قاضية!\n\nحرك فاي باستخدام <btn id=""""IconRStick""""/> لتحديد الهدف\nوالتصويب نحو ديمايز.""",tutorial,0,approved,Antigravity,2026-06-18,
Tutorial_FairyShortcut_01_1_Text,"""<btn id=""""SupportCharacterAbilityShortCut""""/>で、フェイの能力を切り替えられる！\n\n他にも、このメニューを開かずに切り替える方法もある。\n『システム＞設定』で変更できるのでお好みで。""","""يمكنك تبديل قدرات فاي بالضغط على <btn id=""""SupportCharacterAbilityShortCut""""/>!\n\nهناك طرق أخرى للتبديل دون فتح هذه القائمة.\nيمكنك تغيير هذا من «النظام > الإعدادات» حسب تفضيلك.""",tutorial,0,approved,Antigravity,2026-06-18,
Tutorial_Minigame_Fire_01_3_Text,"""操作方法\n　<btn id=""""IconRStick""""/>フェイの移動\n　<btn id=""""SupportActionReturn""""/>フェイを呼ぶ""","""طريقة التحكم\n <btn id=""""IconRStick""""/> تحريك فاي\n <btn id=""""SupportActionReturn""""/> استدعاء فاي""",tutorial,0,approved,Antigravity,2026-06-18,
