ID,source text,Arabic translation,category,context,notes
EL_78F2BB224063076F3B417CBD10CF3F62,Down,Down,ui,,
EL_799A69794E566658CDBB4FBE1F2E0EF1,LightColor,LightColor,ui,,
EL_7AB2701C4DE73B77FF71C8998BE0EAF0,RoundAngle,RoundAngle,ui,,
EL_7C430EA64A55BCE4364C19881D3E0F21,RedrawEveryFrame,RedrawEveryFrame,ui,,
EL_7C6327DF436DCDB8EC3BD49B75474B0E,LaserStart,LaserStart,ui,,
EL_7C9E1C824BB6C13538549BBB6BBC7D0B,TripleAttack,TripleAttack,ui,,
EL_7CA448794DDB2448C464F8ADC8827A74,シャドウ品質,جودة الظلال,ui,,
EL_7DC38485448E6DB9134626BB81492901,Near,Near,ui,,
EL_7DC779634BF12A36184CA6A30FA18B5D,手記タイトル,عنوان المذكرات,ui,,
EL_7DFC228147B25B184998069006BE606C,NPCTalkTest,NPCTalkTest,ui,,
EL_7E1B612643764E2D234DD2A48362541A,・敵の数：少ない,• عدد الأعداء: قليل,ui,,
EL_7E36C59D496671EBD0AFC39439367809,Butterfly,Butterfly,ui,,
EL_7E5AB15E4C247AA659B77EB827E56D3E,ロングソード,سيف طويل,ui,,
EL_7E64228044FC07E375C16CB9F663700F,文字自動再生,التشغيل التلقائي للنص,ui,,
EL_7F1ED2BD461A263B4963E3A3F0B359E5,所持数,الكمية المملوكة,ui,,
EL_7FEFD0AE4EA2136A3F3DD89ADB4927A4,次へ,التالي,ui,,
EL_8081EF754CB36D5BE24E268C8AD5C4E1,Help,Help,ui,,
EL_8090EEDC471A20659FD151BE59160737,×1,×1,ui,,
EL_819677294AB29C2F64F0F1A7BAFBCC29,ボイス,الأصوات,ui,,
EL_820C5AE04229CC25E65CEEA90DFE1FE7,Abigail Robinson,Abigail Robinson,ui,,
EL_8306DC13472735AA7F14E1967E8EA672,HouseB,HouseB,ui,,
EL_835E1E494D65D0A627ABC294FD4A083D,はじまりの試練,محنة البداية,ui,,
EL_836BBAFD49ADA8F150D289B9D706DF7C,文字自動再生,التشغيل التلقائي للنص,ui,,
EL_83A106004007809147B74CBED99B437F,Blockade Check,Blockade Check,ui,,
EL_8411DAF44A69F796B9E91497688ABB45,Down,Down,ui,,
EL_84B7C5944253A7EF3D2D50847EF705D9,TentC,TentC,ui,,
EL_856FEA494E4B29BB16E228B41A702C9E,・復活費用：少ない,• تكلفة الإحياء: منخفضة,ui,,
EL_85B57D1D4627AB2B0BA25D8D860F2905,Emoticon - Question,Emoticon - Question,ui,,
EL_85FC8DF245A7867A2E77169962E19059,Andrew Garcia,Andrew Garcia,ui,,
EL_86C9BD6E4310D0E93E0C09BF4C4774CD,DeployBarrier,DeployBarrier,ui,,
EL_87377CE6440900D7E1695AB52EF8A43D,タイトルへ戻る,العودة إلى القائمة الرئيسية,menu,,
EL_874A2C084DDCAE1419068B9FB0AAB65F,ChargeAttack,ChargeAttack,ui,,
EL_87C01EA44B3A8B827C68AB9ADBEA6C02,Down,Down,ui,,
EL_8828EC9541317FF52B8232A04D609184,ColdReleaseAttack,ColdReleaseAttack,ui,,
EL_885561EF4DBA412BC675B0A440B66250,Death,Death,ui,,
EL_88D789F84E5199E9EDD1DEB391816361,COIN OUT,COIN OUT,ui,,
EL_88E0BCE849CC4AA7EA98119B3047679A,フェイの魔法レッスン,درس فاي السحري,ui,,
EL_892997D44464F6E5F5588E81D3C87677,コスト,التكلفة,ui,,
EL_8952016A472EE49A61970C865551BF85,オン,تشغيل,menu,,
EL_896C2AD54847804F08D84786AAD896EF,テストアイテム名,اسم عنصر الاختبار,ui,,
EL_8A238A8B4B976089541EE88A2688403D,Change mask texture,Change mask texture,ui,,
EL_8A5E08974CEA86A23A92B88FC5DFF1CA,駆け出し勇者の証,شعار البطل المبتدئ,ui,,
EL_8A72D35A4228C1376FC2EAA0B0539A01,FallSwordAttack,FallSwordAttack,ui,,
EL_8AA819E14A3FB31E6138DAAEDBB0751D,モード,الوضع,ui,,
EL_8AC02AB9499387968BC39EBF19297B67,次へ,التالي,ui,,
EL_8B68292D494FA380035C84ACA2637A73,目的地ガイドの表示,عرض دليل الوجهة,ui,,
EL_8BD843024CF20DF173143490BD1D6AF3,Planning Manager,Planning Manager,ui,,
EL_8CA864624406C19EE3117280076201C6,特典受け取り,استلام المكافآت,ui,,
EL_8D975E3A4827EE7FECA94BA8DDB2053A,Sophia White,Sophia White,ui,,
EL_8EBE0687474C684A15DF05B9669EBC1A,BackStep,BackStep,ui,,
EL_8F1D122047702B7171CFE9828B607D0A,全体の音量,الصوت العام,menu,,
EL_8FB389914EF8C3AF354ACA8F48E9FED6,Tile_A,Tile_A,ui,,
EL_903B7ED8435CE757A2295F8E829A601C,^^^^ Activated with A2Progress Overthan 32000 ^^^^,^^^^ Activated with A2Progress Overthan 32000 ^^^^,ui,,
EL_904DB70045AB080CD8C0A2857236B849,Rarelity 2,Rarelity 2,ui,,
EL_918175A54E8AC676E0DE73B30F450093,Emoticon - Flash,Emoticon - Flash,ui,,
EL_9297DE484C1DD0CF78C377AE3D9710D6,イベント設定,إعدادات الأحداث,menu,,
EL_92C18B0D4498B34B4558399FA110555C,オン,تشغيل,menu,,
EL_92E9E6B444E99619C3520CA4E67961F5,Erorr,Erorr,ui,,
EL_939670DD4327896752B979B8D874AFCC,SkipDeniedFunctionCheck,SkipDeniedFunctionCheck,ui,,
EL_941A32C44EA501D4B8D2C98B46B6FBD7,チャッカ,تشاكا,ui,,
EL_9441793A44656075FDFF42B83FA854DD,を手に入れた,تم الحصول على,ui,,
EL_950A60C049B3FED2EB181FAE6F85B248,FlameAttack,FlameAttack,ui,,
EL_959998784299042ABF94A0B70072E1E0,WaveAttack,WaveAttack,ui,,
EL_95CA24664BE77F5FFECDF68F9264CFF0,プリセット,مسبق الضبط,ui,,
EL_9681F67F429B40D53B3DD7B7276F3C6B,StandSide,StandSide,ui,,
EL_970939E4487A87F95269748BC51AD2A3,Emoticon - Shy,Emoticon - Shy,ui,,
EL_9784355940BE9C9FEA521B929DD14F43,HealingProtection,HealingProtection,ui,,
EL_97B1BC264533532BE84E17BD4457E7EE,Mask texture,Mask texture,ui,,
EL_97BBF2FB44A189C07D5499BBCCEE46FF,振動設定,إعدادات الاهتزاز,menu,,
EL_97CABAF145ADCAE75BE61B863240FA54,振動,الاهتزاز,ui,,
EL_9937ACAF45FD391FC1147D9F21C6D734,Emoticon - Attention,Emoticon - Attention,ui,,
EL_993D4E594B26AD856CC69F8CEB426126,試練,المحنة,ui,,
EL_99AB6FC24EED99A539C56EAEDDFA74B3,Suck,Suck,ui,,
EL_99E16BCA45057ACC3449B6A594A1A5ED,【ご注意】,[تنبيه],ui,,
EL_9A0156184EE13E899D1A1E9AA3A32987,プレイヤーアクション,حركات اللاعب,ui,,
EL_9A3911764A5480F65EB1B6BC13B794C8,CharacterID,CharacterID,ui,,
EL_9B429F3A4EFEEF11C6C0A8B7805E849C,言語設定,إعدادات اللغة,menu,,
EL_9C044E424DB6CD17BE735EAB9CE38ABD,: Spawn/Stop DropItem,: Spawn/Stop DropItem,ui,,
EL_9CC8EC0144237468A410E19A519A8D64,オン,تشغيل,menu,,
EL_9CE42F804BCA5217FF1E9C9ED7A0D0C8,B channel,B channel,ui,,
EL_9CF0DBA846BDF025A9F0A589ACA64C3B,Damage,Damage,ui,,
EL_9CF6189244305BC174C1D1830AD81134,ドラゴンピラー,عمود التنين,ui,,
EL_9D3D769C46EBFFC4546692BE18BBAD59,その場で再開,الاستئناف هنا,ui,,
EL_9D96708C4DB464BC21B172905B16738F,オン,تشغيل,menu,,
EL_9E049A28427C99FEF9F267A88417FD6C,ノーマル,عادي,ui,,
EL_9EBB216B4839E5DA28DA0AAECCA77D61,購入,شراء,ui,,
EL_9EE6AB79417BF4E900179BB46FED2204,キャラの名前,اسم الشخصية,ui,,
EL_9F0FF7B34729E81896C88A87BD2F79F2,ランク：腕利き,الرتبة: ماهر,ui,,
EL_A03D5FDA4B5EF2438C1221A3B24E850B,FastMoveAttack,FastMoveAttack,ui,,
EL_A060EDEA489B8A331E4829B1356763F9,BaseName,BaseName,ui,,
EL_A079FAE243882B970CED39B9565A5ED5,WarpCenter,WarpCenter,ui,,
EL_A112E836451259C31AB10F9466A0473C,EventScriptLabel,EventScriptLabel,ui,,
EL_A16422824B68A2EF8C1513A1AE577225,Elizabeth Johnson,Elizabeth Johnson,ui,,
EL_A16C3C0D40506AD09F588ABCBA648F23,ストーリーフォーカス,تركيز القصة,ui,,
EL_A1AD53794B5FCA7A45F37F917BADA94D,TIME<cf>+15,الوقت<cf>+15,ui,,
EL_A1B6D763441C47FA86D7E5A95968D660,アクション優先,أولوية الحركة,ui,,
EL_A21A6F41497C76E0CC137EAE3A4E7E48,プレイヤーアクション,حركات اللاعب,ui,,
EL_A21A833A488533181B78CA9150E36EA3,ディスプレイモード,وضع العرض,ui,,
EL_A2A0A1F844315BC5826595A09DF8169B,操作,التحكم,ui,,
EL_A352B7374974A3553698BB95F3E3711D,←　　　　　　　　　　→,←          →,ui,,
EL_A440A1754DF720E71597A3A5E4FF0D11,LaserAttack,LaserAttack,ui,,
EL_A5101A474775C2BEEB209F998E9D3CA7,モード,الوضع,ui,,
EL_A54F9AF5427486B1459AD3A3B5F71171,Down,Down,ui,,
EL_A561EF464B44758074BED29E18595BB0,シャドウ品質,جودة الظلال,ui,,
EL_A587249241EE0624844300AC7975E448,SEPlayCheck,SEPlayCheck,ui,,
EL_A59A56EE4EA3DE7EBAA876A52F64873F,MessageCheck,MessageCheck,ui,,
EL_A5CEE1144FC34C68AD0F69B7675CAFA5,ALL IN,ALL IN,ui,,
EL_A66F33F64DA5F455AB4F21B2DD065866,Right,Right,ui,,
EL_A6936C8241188E2FE3B5FD9E6462B5BA,レコード数,عدد السجلات,ui,,
EL_A6D337F34308106C0FB1F4987979A223,キャライラストの表示,عرض صورة الشخصية,ui,,
EL_A6D7BF0E40E8C31A3D28F2BD3F84AADF,住処,المسكن,ui,,
EL_A6E475134D694D9C4ADE639EDAAEE8A3,コントローラースピーカー,مكبر صوت أداة التحكم,menu,,
EL_A6F895654B6C8340C773C0AE89B6DCAC,John Johnson,John Johnson,ui,,
EL_A83CE51A49D507DBD755EE9D910713E4,試練,المحنة,ui,,
EL_A9_TITLE_1_COPYRIGHT,© SQUARE ENIX,© SQUARE ENIX,ui,,
EL_A9_TITLE_3_COPYRIGHT,© SQUARE ENIX,© SQUARE ENIX,ui,,
EL_A9_TITLE_4_COPYRIGHT,© SQUARE ENIX,© SQUARE ENIX,ui,,
EL_A9_TITLE_4_NAME,バリアスデイライフ,فيالياد سويراف,ui,,Square Enix Various Daylife title cameo
EL_A9_TITLE_5_COPYRIGHT,© SQUARE ENIX,© SQUARE ENIX,ui,,
EL_A9_TITLE_6_COPYRIGHT,© SQUARE ENIX,© SQUARE ENIX,ui,,
EL_A9809D0244A7068DE656B79BE6F89C14,Box,Box,ui,,
EL_A99234154644A5D2118F9AA9C5775BBA,One,One,ui,,
EL_A9A5E3E84BECCF9DBF5E7D948D5FE680,Sound Composer,Sound Composer,ui,,
EL_A9C788034629F35AC2055DB254102D81,最高,الأعلى,menu,,
EL_A9EA3E6E4C50966959A0CD97E720639D,Sphere,Sphere,ui,,
EL_AA0D0C3F4EDBA6E68E82F4A7E5B2D063,Multiple Values,Multiple Values,ui,,
EL_AA89875D428D87B6FBDD2190ED27AC42,なつき度,مستوى الألفة,ui,,
EL_AA9ED4F44B828828E51D4D917F3CA11C,オン,تشغيل,menu,,
EL_AACC24654525F98D118E5C84BF6B1797,通常攻撃,الهجوم العادي,ui,,
EL_AB33A3BC457101D1FCEB94AB5DF7D477,宝箱,صندوق الكنز,ui,,
EL_AbilityDash,シッソー,اندفاع,ui,,
EL_AbilityDash2,シッソー,اندفاع,ui,,
EL_AbilityDouble,コピー,نسخ,ui,,
EL_AbilityDouble2,コピー,نسخ,ui,,
EL_AbilityFire,チャッカ,تشاكا,ui,,
EL_AbilityFire2,チャッカ,تشاكا,ui,,
EL_AbilitySuction,キューイン,امتصاص,ui,,
EL_AbilitySuction2,キューイン,امتصاص,ui,,
EL_AbilityWarp,ワープ,انتقال,ui,,
EL_AbilityWarp2,ワープ,انتقال,ui,,
EL_AC47B2B54308C7A079AD26B438EFAC79,ネコを自室に招く,دعوة القط إلى الغرفة,ui,,
EL_ACCE_EX_1_NAME,戦士の証,شعار المحارب,ui,,
EL_ACCE_EX_2_NAME,熟練戦士の証,شعار المحارب المتمرس,ui,,
EL_ACCESSORY_1_NAME,セイゲン梨のお守り,تميمة كمثرى سيغن,ui,,
EL_ACCESSORY_10_NAME,ホワイトリング,الخاتم الأبيض,ui,,
EL_ACCESSORY_11_NAME,キラキラリング,الخاتم البراق,ui,,
EL_ACCESSORY_12_DESCRIPTION,"""・復活時、一時的に<img id=""""RI_ICON_BUFF_ATTACK""""/>攻撃力と<img id=""""RI_ICON_BUFF_DEFENSE""""/>防御力が上昇""","""・عند الإحياء، يزداد <img id=""""RI_ICON_BUFF_ATTACK""""/> الهجوم و <img id=""""RI_ICON_BUFF_DEFENSE""""/> الدفاع مؤقتًا""",skill_description,,
EL_ACCESSORY_12_NAME,彩星の砂,رمال النجوم الملونة,ui,,
EL_ACCESSORY_13_NAME,ヨクキキのお守り,تميمة يوكوكيكي,ui,,
EL_ACCESSORY_14_NAME,オチナイのお守り,تميمة أوتشيناي,ui,,
EL_ACCESSORY_15_NAME,ハガネイシのお守り,تميمة هاغانيشي,ui,,
EL_ACCESSORY_16B_NAME,マオのペンダント,قلادة ماو,ui,,
EL_ACCESSORY_16C_NAME,琥珀のペンダント,قلادة الكهرمان,ui,,
EL_ACCESSORY_17_NAME,怒りのブローチ,بروش الغضب,ui,,
EL_ACCESSORY_18_NAME,禍福のブローチ,بروش السراء والضراء,ui,,
EL_ACCESSORY_19_NAME,水晶のブローチ,بروش الكريستال,ui,,
EL_ACCESSORY_2_NAME,レンコンのお守り,تميمة جذر اللوتس,ui,,
EL_ACCESSORY_20_NAME,金のたまご,البيضة الذهبية,ui,,
EL_ACCESSORY_21_NAME,妖精のバングル,سوار الجنية,ui,,
EL_ACCESSORY_22_NAME,桜花のアンクレット,خلخال زهور الكرز,ui,,
EL_ACCESSORY_23_NAME,ローゼルリング,خاتم روزيل,ui,,
EL_ACCESSORY_24_NAME,旅立ちのブローチ,بروش الرحيل,ui,,
EL_ACCESSORY_3_NAME,土竜のアンクレット,خلخال الخلد,ui,,
EL_ACCESSORY_4_NAME,ふわりマント,عباءة خفيفة,ui,,
EL_ACCESSORY_5_DESCRIPTION,・盾の耐久力の回復速度が{Num:1}％上昇,・تزداد سرعة استعادة متانة الدرع بنسبة {Num:1}٪,skill_description,,
EL_ACCESSORY_5_NAME,ホタテのお守り,تميمة المحار,ui,,
EL_ACCESSORY_6_DESCRIPTION,・盾の耐久力が{Num:1}上昇,・تزداد متانة الدرع بمقدار {Num:1},skill_description,,
EL_ACCESSORY_6_NAME,堅牢のバングル,سوار الصلابة,ui,,
EL_ACCESSORY_7_NAME,反撃のバングル,سوار الهجوم المضاد,ui,,
EL_ACCESSORY_8_NAME,見切りのモノクル,عدسة التهرب,ui,,
EL_ACCESSORY_9_NAME,アツメリング,خاتم الجمع,ui,,
EL_ACF124CF4D218DF1926735A1FADF609B,画面の明るさ,سطوع الشاشة,menu,,
EL_AD0AF66A435576C30293D6BFBEB96417,WaveAttack,WaveAttack,ui,,
EL_AD5AD4DC4D11FED4EF1EABA17835328C,Capsule,Capsule,ui,,
EL_AD5E260D4235519700A46DAC4E406E26,コントローラースピーカー,مكبر صوت أداة التحكم,menu,,
EL_AD967F7547594AFFB1FC2681054D209D,接続されていません,غير متصل,ui,,
EL_AFC71DF0425AC1F0C3E2FDA056BF80FB,LIFE OUT,LIFE OUT,ui,,
EL_AFDAA4174B30D86C44927DB4F0BCEEFE,英語,الإنجليزية,ui,,
EL_Age_Sufix,<small>の時代</>,<small>عصر</>,ui,,
EL_Age1,始まり,البداية,ui,,
EL_Age2,魔法,السحر,ui,,
EL_Age3,再建,إعادة الإعمار,ui,,
EL_Age4,加護,البركة,ui,,
EL_Area_Birds_West,ネバ・ウィザー,نيفا ويذر,ui,,
EL_Area_Catsle_A4,ヒューザー城,قلعة هيوزر,ui,,
EL_Area_Desert_Oasis,南の洞窟　西側,كهف الجنوب (غرب),ui,,
EL_Area_Desert,エッダ・トレイル,ممر إيدا,ui,,
EL_Area_DungWatar,水の遺跡　入口前,أطلال الماء - أمام المدخل,ui,,
EL_Area_Forest,ネバ・ウィザー,نيفا ويذر,ui,,
EL_Area_Frontier,辺境の大地,أراضي الحدود,ui,,
EL_Area_Grass_East2,フロン草原　東部,سهول فرون (شرق),ui,,
EL_Area_Grass_West2,フロン草原　西部,سهول فرون (غرب),ui,,
EL_Area_House_A1_1,寄合所,قاعة الاجتماعات,ui,,
EL_Area_House_A1_2,里長の家,منزل العمدة,ui,,
EL_Area_House_A1_3,ヒルクの家,منزل هيلك,ui,,
EL_Area_House_A2_1,イカロスの館,قصر إيكاروس,ui,,
EL_Area_House_A2_2,フォマニット研究所,مختبر فومانيت,ui,,
EL_Area_House_A2_3,フォザワール研究所,مختبر فوذاوار,ui,,
EL_Area_House_A2_4,蛮族研究分室,فرع أبحاث البرابرة,ui,,
EL_Area_House_A3_2,薬師の家,منزل العشاب,ui,,
EL_Area_House_A3_3,カロテシアの研究小屋,كوخ أبحاث كالوتيسيا,ui,,
EL_Area_House_A4_1,ディオナ孤児院,دار أيتام ديونا,ui,,
EL_Area_House_A4_2,カイフリードの邸宅,قصر كايفرايد,ui,,
EL_Area_LakeIsland,湖に浮かぶ島,جزيرة البحيرة,ui,,
EL_Area_Last,北の白楼　入口前,البرج الأبيض الشمالي - المدخل,ui,,FIT-CHECK [short_arabic: البرج الشمالي - المدخل]
EL_Area_LM_Desert,歯車遺跡　入口前,أطلال التروس - أمام المدخل,ui,,
EL_Area_LM_Phenix,不死鳥山　入口前,جبل الفينيق - أمام المدخل,ui,,
EL_Area_LM_Swamp,虹の蓮華　入口前,لوتس قوس قزح - أمام المدخل,ui,,
EL_Area_Mt,ひらけた台地,الهضبة المفتوحة,ui,,
EL_Area_Snow,ホワイト・エリア,المنطقة البيضاء,ui,,
EL_Area_SnowHouse_A1,リュドミラの家,منزل ليودميلا,ui,,
EL_Area_SnowHouse_A2,マオの家,منزل ماو,ui,,
EL_Area_Swamp,ウエスト・エリア,المنطقة الغربية,ui,,
EL_Area_Throne_Room_A4,謁見の間,قاعة الاستقبال,ui,,
EL_Area_Town_A1_North,ヒトヨリの里　北入口,قرية هيتويوري (شمال),ui,,
EL_Area_Town_A1_West,ヒトヨリの里　西入口,قرية هيتويوري (غرب),ui,,
EL_Area_Town_A1,ヒトヨリの里,قرية هيتويوري,ui,,
EL_Area_Town_A2,魔法の国ウェイゼン,مملكة السحر ويزن,ui,,
EL_Area_Town_A3,リトルホープの村,قرية الأمل الصغير,ui,,
EL_Area_Town_A4_North,ヒューザー王国　北門,بوابة هيوزر الشمالية,ui,,
EL_Area_Town_A4_West,ヒューザー王国　西門,بوابة هيوزر الغربية,ui,,
EL_Area_Town_A4,ヒューザー王国,مملكة هيوزر,ui,,
EL_Area_Volcano,ギャレット・ベルト,حزام غاريت,ui,,
EL_ArenaCharange,挑戦する,تحدي,ui,,
EL_ArenaDifficulty_01,始まりの試練,محنة البداية,ui,,
EL_ArenaDifficulty_02,腕利きの試練,محنة المهرة,ui,,
EL_ArenaDifficulty_03,達人の試練,محنة الأسياد,ui,,
EL_ArenaDifficulty_04,勇者の試練,محنة البطل,ui,,
EL_ArenaFailed,FAILED…,FAILED…,ui,,
EL_ArenaFinalClear,Congratulations,Congratulations,ui,,
EL_ArenaFloorBestRecord,最高記録,أفضل نتيجة,ui,,
EL_ArenaFloorClearTime,クリアタイム,وقت الإنجاز,ui,,
EL_ArenaFloorClearToNext,次の階層へ,الطابق التالي,ui,,
EL_ArenaFloorNumber,階層数,عدد الطوابق,ui,,
EL_ArenaFloorNumberFinal,最終階層,الطابق الأخير,ui,,
EL_ArenaFloorNumberName,第{0}階層,الطابق {0},ui,,
EL_ArenaFloorRewardRange,{Num:1}～{Num:2},{Num:1} إلى {Num:2},ui,,
EL_ArenaGiveUp,あきらめる,الاستسلام,ui,,
EL_ArenaRestart,再開する,استئناف,ui,,
EL_ArenaStart,開始,بدء,ui,,
EL_ArenaTimeConfirm,タイム確認,التحقق من الوقت,ui,,
EL_ArenaTimeConfirmFloorChange,階層切替,تغيير الطابق,ui,,
EL_ArenaTimeNoRecord,？？：？？,؟؟：؟؟,ui,,
EL_ARROW_EX_1_NAME,矢筒,جعبة السهام,ui,,
EL_B0C12DE843D42A6684B8C6B962AA0175,StandSide,StandSide,ui,,
EL_B1E0E7AF4B3A744674CCA5818F94ECD0,振動,الاهتزاز,ui,,
EL_B2C54FAC41E05EE95B0CC2923287E79F,特典アイテム,عنصر مكافأة,ui,,
EL_B2F8C4FE4043481DEBF9988B90ADC8C0,所持瓶,القارورة المملوكة,ui,,
EL_B34B5B1C464E1B4EEDEE60BD49ECA692,CircleAssult,CircleAssult,ui,,
EL_B3B8B2A84ADD038FBFD9A3A169BBB155,エサをあげる,إطعام,ui,,
EL_B4540DBC47B3984A2C43D8AB05CF2DDD,Tile_D(Single),Tile_D(Single),ui,,
EL_B492A2514240DB73C6D807B702B2772D,Senior Planner,Senior Planner,ui,,
EL_B49AA7E44DF2DF9AFE817E92BD67992E,SurroundMagicBullet,SurroundMagicBullet,ui,,
EL_B4AD1B0B443E6FAFF46BED9B6CC6435B,SharpWindAttack,SharpWindAttack,ui,,
EL_B4CA963E4100507D768365B55F903325,Erorr,Erorr,ui,,
EL_B4DE40904877087DF2A159AD7DD62675,Director,Director,ui,,
EL_B5008EB346EE5D0F676796A88A69BC1C,RestoreFloor_Nomotion,RestoreFloor_Nomotion,ui,,
EL_B5C74A1A4DFC3E2B05D7CD8EE97E09EE,サウンド,الصوت,ui,,
EL_B5DCE53F4A61A5F7752D9CAD6D2060CC,ExcitedFire,ExcitedFire,ui,,
EL_B61208404021D01B99DB849E9CCD11FC,環境音,الأصوات البيئية,ui,,
EL_B656FC0A48BF567E9F47BB8D994D0A51,タイトルへ戻る,العودة إلى القائمة الرئيسية,menu,,
EL_B67224BC40CF6788DDFC60BAADA7A71B,薬瓶,قارورة دواء,ui,,
EL_B6FD239E4CF6EEFCC65BDA99CB7526AF,ファスト先の名称,اسم وجهة الانتقال السريع,ui,,
EL_B78675514A9E551651F63F84C82A2D59,WatchMemory,WatchMemory,ui,,
EL_B7C21C6E48962ADA2C733F8AC5EB8E09,stable,stable,ui,,
EL_B7DC8AED4575BC04397C5D86DDE4578D,GamerTag,GamerTag,ui,,
EL_B7F269B8462B873BBF30EE824E1A910A,WaterIdle,WaterIdle,ui,,
EL_B89C8B0E4E83A2D87A4ECE941427FB57,Down,Down,ui,,
EL_B93C2400448ABE1F2B2968A2C426A8BC,Emoticon - Sweat,Emoticon - Sweat,ui,,
EL_B960BA644F7F326038090A83AAC6EADB,RedrawBlueprint,RedrawBlueprint,ui,,
EL_B96D30F74A91BD765EECA885EB79B775,Sound Composer,Sound Composer,ui,,
EL_B97C324B48BD730272AE32B81E84FD60,Star,Star,ui,,
EL_B98C3CFF422E9BA92BAF47A5F119A3C9,ジャンプ,قفز,ui,,
EL_B9ABB6AB4843B0F01DA2E1A59E75ECFD,roomA,roomA,ui,,
EL_BA01_N01_2000_Summary,始まりの試練を乗り越えたエリオットは、\nその報酬である至宝を授かる。,بعد اجتياز محنة البداية،\nيُمنح إليوت الكنز الثمين مكافأة له.,quest_description,,
EL_BA05CA9C4EBBEE47643994A08B9ABB1E,オン,تشغيل,menu,,
EL_BA260AEA4FDDB33B3F6410814B77609B,<ja_InGame>日本語</>,<ja_InGame>اليابانية</>,ui,,
EL_BA3AD66A417BF7B27AE7579886B07063,ゲーム,اللعبة,ui,,
EL_BA7E481949D2247483CA1F9ED6DF9749,Help,Help,ui,,
EL_BAFD13D64CE03A5887CD819874ED329C,CaveIn,CaveIn,ui,,
EL_BB02D72B4047E12245EC919317A8B91B,Tile_C(Bridge),Tile_C(Bridge),ui,,
EL_BC1CD24841ACD4384CA4EC91639EE20F,カスタム,مخصص,ui,,
EL_BC22C1B146F2CDF0722A1DAAC00739EA,特典アイテム,عنصر مكافأة,ui,,
EL_BC3DAAD741AF70B758EC01B88B0C4AB9,Right,Right,ui,,
EL_BC5E39EA42ABED266025658C236B5804,Press FaceButton Right<cf>to PlayAllEffect,اضغط الزر الأيمن<cf>لتشغيل جميع التأثيرات,ui,,FIT-CHECK [short_arabic: اضغط اليمين<cf>لتشغيل التأثيرات]
EL_BD313195464949883D3B4780701AB94F,RebirthBit,RebirthBit,ui,,
EL_BDEFE0014C258C13B7F659B30FC20EC7,普通,عادي,ui,,
EL_BE1E449A49A700513944EBB8AC0F3C7A,オン,تشغيل,menu,,
EL_BE6DF10D4B0CCA4E51513C8DFD4B8B3B,制限,الحد,ui,,
EL_BFDD5FAC4854C1DDE0A2D580B885E40C,通常攻撃,الهجوم العادي,ui,,
EL_BOMB_EX_1_NAME,爆弾ポーチ,حقيبة قنابل,ui,,
EL_BONUS_0010_NAME,ローラントの飾り羽根,ريشة رولاند المزخرفة,ui,,
EL_BonusGameRightsNotice,【権利表記】,【حقوق الملكية】,ui,,
EL_BonusGetMenuTitle,特典の受け取り,استلام المكافآت,ui,,
EL_BonusListAttensionTitle,【ご注意】,[تنبيه],ui,,
EL_BonusListBackTitle,タイトルへ戻る,العودة إلى القائمة الرئيسية,menu,,
EL_BonusListGuidButton,ご注意／権利確認,تنبيهات / تأكيد الحقوق,ui,,
EL_BonusListItemTitle,特典アイテム,عنصر مكافأة,ui,,
EL_BonusListTitle,対象タイトル,العنوان المستهدف,ui,,
EL_BOS000,トリンの風術師,ساحر رياح تورين,ui,,
EL_BOS001,トリンの雷術師,ساحر بروق تورين,ui,,
EL_BOS010,フロギーの若頭,زعيم فروغي الشاب,ui,,
EL_BOS011,フロギーの大親分,زعيم فروغي الأكبر,ui,,
EL_BOS020,氷爪のウルヴ,أولف ذو المخلب الجليدي,ui,,
EL_BOS021,死爪のウルヴ,أولف ذو مخلب الموت,ui,,
EL_BOS030,ラッティ・マシーン,آلة راتي,ui,,
EL_BOS040,エレファンの猛将,جنرال إيليفان الشرس,ui,,
