id,ftext_key,category,source_text,arabic_translation,notes,placeholders
EL_S04_N29_4100_M080_NPC0010_f,S04_N29_4100_M080_NPC0010_f,item_description,もうレシピはたくさんあると思うのですが……,أظن أن لدينا الكثير من الوصفات بالفعل، ولكن...,,[]
EL_S04_N29_6000_M100_NPC0010_f,S04_N29_6000_M100_NPC0010_f,item_description,この卵料理は、\nあなたのお父様のレシピだったのですか……！,"أكان طبق البيض هذا
وصفة والدك حقاً...!",,"[""\\n""]"
EL_S04_N29_6000_M170_NPC0010_f,S04_N29_6000_M170_NPC0010_f,item_description,これは、カーターさんの\nレシピだったのですね……！,"إذاً، لقد كانت هذه وصفة
السيد كارتر...!",,"[""\\n""]"
EL_S04_N29_6000_M400_NPC0010_f,S04_N29_6000_M400_NPC0010_f,item_description,実は、今日の料理のレシピは\nエリオットが持ってきてくれたんですよ。,"في الواقع، إليوت هو من أحضر
وصفة طبق اليوم.",,"[""\\n""]"
EL_S04_N29_7000_M020_NPC0010_f,S04_N29_7000_M020_NPC0010_f,item_description,はい。エリオットが持ってきてくれた\nレシピのおかげで、大成功でした。,"أجل. بفضل الوصفة التي أحضرها إليوت،
حققنا نجاحاً باهراً.",,"[""\\n""]"
EL_S04_N35_1000_M150_NPC0190_m,S04_N35_1000_M150_NPC0190_m,skill_description,歩けるくらいには回復してるよ。\n気遣いありがとう。,"لقد تعافيت بما يكفي لأتمكن من المشي.
أشكرك على اهتمامك.",,"[""\\n""]"
EL_S04_N35_3000_M120_NPC0240_f,S04_N35_3000_M120_NPC0240_f,item_description,冒険の道具を持って、すぐどっかに行っちゃって\n日が暮れても帰ってこないもんだから――,"يأخذ أدوات المغامرة ويذهب إلى مكان ما فوراً،
ولا يعود حتى بعد حلول الظلام—",,"[""\\n""]"
EL_SCN_0120_FLAVOR,SCN_0120_FLAVOR,skill_description,湖に生息する、寿命が千年とされる貝の殻。\n砕くと薬になり、痛みを和らげる効果がある。,"صدفة محارة تعيش في البحيرة ويُقدر عمرها بألف عام.
طحنها ينتج دواءً يخفف الألم.",,"[""\\n""]"
EL_SCN_0130_FLAVOR,SCN_0130_FLAVOR,skill_description,砂漠に生息する、扇の形をしたサボテンがつける花。\n薬として使われ、熱を下げる効果がある。,"زهرة تنبت على صبار مروحي الشكل يعيش في الصحراء.
تُستخدم كدواء فعال في خفض الحرارة.",,"[""\\n""]"
EL_SCN_0140_FLAVOR,SCN_0140_FLAVOR,skill_description,砂漠に生息する、扇の形をしたサボテンの果肉。\n薬として使われ、傷を治す効果がある。,"لب صبار مروحي الشكل يعيش في الصحراء.
يُستخدم كدواء يساهم في شفاء الجروح.",,"[""\\n""]"
EL_SCN_0150_FLAVOR,SCN_0150_FLAVOR,skill_description,冷めた溶岩の上に生える希少な植物の葉。\n薬として使われ、身体の抵抗力を高める効果がある。,"أوراق نبات نادر ينمو فوق الحمم البركانية الباردة.
تُستخدم كدواء لتعزيز مناعة الجسم.",,"[""\\n""]"
EL_SCN_0170_FLAVOR,SCN_0170_FLAVOR,skill_description,トゲトゲした外見を持つ木の実。\n苦味はあるが、酩酊状態を和らげる効果がある。,"ثمرة شجرة ذات مظهر شائك.
رغم مرارتها، إلا أنها تفيد في تخفيف الدوار.",,"[""\\n""]"
EL_SCN_8020_FLAVOR,SCN_8020_FLAVOR,item_description,ゴツゴツした字で記された卵料理のレシピ。\nふわふわのとろとろに仕上げるコツが書いてある。,"وصفة لطبق البيض مكتوبة بخط يد خشن.
تحتوي على سر إعداده بقوام هش وسلس.",,"[""\\n""]"
EL_SCN_8020_NAME,SCN_8020_NAME,item_name,卵料理のレシピ,"""وصفة طبق البيض"" (15 chars)",,[]
EL_SCN_8030_FLAVOR,SCN_8030_FLAVOR,item_description,几帳面な字で記されたシチューのレシピ。\nマオの好みに合わせてミルク多めに、と書いてある。,"وصفة يخنة مكتوبة بخط يد دقيق.
مكتوب فيها: أضف الكثير من الحليب لإرضاء ذوق ماو.",,"[""\\n""]"
EL_SCN_8030_NAME,SCN_8030_NAME,item_description,ミルクシチューのレシピ,"""وصفة يخنة الحليب"" (17 chars)",,[]
EL_SCN_8040_FLAVOR,SCN_8040_FLAVOR,item_description,ヒカルド王が王妃のために用意した魚料理のレシピ。\n王妃が料理に名前をつけ、レシピとして残していた。,"وصفة طبق سمك أعدها الملك هيكاردو لملكته.
أطلقت الملكة اسماً على الطبق ودونته كوصفة.",,"[""\\n""]"
EL_SCN_8040_NAME,SCN_8040_NAME,item_description,『思い出の味』のレシピ,"""وصفة «مذاق الذكريات»"" (20 chars)",,[]
EL_SCN_8050_FLAVOR,SCN_8050_FLAVOR,item_description,亡くなった王妃が記した肉料理のレシピ。\n疲れを吹き飛ばす、元気の出る食材が選ばれている。,"وصفة لطبق لحم دونتها الملكة الراحلة.
اُختيرت مكوناتها بعناية لتمد الجسم بالطاقة وتطرد التعب.",,"[""\\n""]"
EL_SCN_8050_NAME,SCN_8050_NAME,item_name,肉料理のレシピ,"""وصفة طبق اللحم"" (14 chars)",,[]
EL_SCN_8060_FLAVOR,SCN_8060_FLAVOR,item_description,おおらかな字で記された野菜のパイのレシピ。\n野菜は新鮮な物をたっぷり入れる、と記されている。,"وصفة فطيرة خضار مكتوبة بخط يد عريض.
توصي باستخدام الكثير من الخضار الطازجة.",,"[""\\n""]"
EL_SCN_8060_NAME,SCN_8060_NAME,item_description,野菜たっぷりパイのレシピ,"""وصفة فطيرة خضار وفيرة"" (21 chars)",,[]
EL_Section_Sub,Section_Sub,quest_title,サブクエスト,"""المهمات الجانبية"" (16 chars)",,[]
EL_SHIELD_1_DESCRIPTION,SHIELD_1_DESCRIPTION,skill_description,・耐久力{Num:1},"""• المتانة {Num:1}"" (locked: المتانة for 耐久)",,[]
EL_SHIELD_2_DESCRIPTION,SHIELD_2_DESCRIPTION,skill_description,・耐久力{Num:1},"""• المتانة {Num:1}"" (locked: المتانة for 耐久)",,[]
EL_SHIELD_2B_DESCRIPTION,SHIELD_2B_DESCRIPTION,skill_description,・耐久力{Num:1}\n・ジャストガードが発動できる,"• المتانة {Num:1}
• يمكن تفعيل الحراسة المثالية",,"[""\\n""]"
EL_SPM01_E07_1100_A_M01_NPC0010_f,SPM01_E07_1100_A_M01_NPC0010_f,item_description,不思議な行商人でしたね……\n魔石の生成というものを、初めて見ました。,"يا له من تاجر متجول غريب...
هذه أول مرة أرى فيها عملية صنع حجر السحر.",,"[""\\n""]"
EL_SPPLAY_BOSS_K06_A_M01_FYL000_f,SPPLAY_BOSS_K06_A_M01_FYL000_f,skill_description,回復してる！？\nあれを壊さないとダメかも！,"إنه يتعافى؟!
قد يتعين علينا تدمير ذلك الشيء أولاً!",,"[""\\n""]"
EL_SPPLAY_BOSS_L12_A_M02_FYL000_f,SPPLAY_BOSS_L12_A_M02_FYL000_f,item_description,ちゃんと装備して、もう一度やってみよう！,دعنا نرتدي المعدات بشكل صحيح ونحاول مجدداً!,,[]
EL_SPPLAY_BOSS_L14_A_M01_FYL000_f,SPPLAY_BOSS_L14_A_M01_FYL000_f,item_description,エリオット、ペンダントは装備しないと！,إليوت، عليك ارتداء القلادة أولاً!,,[]
EL_SPPLAY_BTL_A01_A_M01_NPC0010_f,SPPLAY_BTL_A01_A_M01_NPC0010_f,skill_description,イヤリングを通して私の魔力を送れば、\nあなたの体力を回復できるはずです。,"إذا أرسلتُ قوتي السحرية عبر القرط،
فسأتمكن من استعادة نقاط الصحة الخاصة بك.",,"[""\\n""]"
EL_SPPLAY_BTL_A05_A_M01_NPC0010_f,SPPLAY_BTL_A05_A_M01_NPC0010_f,skill_description,早く回復をしなければ。\nいったん退いてください！,"يجب أن نستعيد عافيتنا بسرعة.
يرجى التراجع مؤقتاً!",,"[""\\n""]"
EL_SPPLAY_BTL_A05_B_M01_FYL000_f,SPPLAY_BTL_A05_B_M01_FYL000_f,skill_description,エリオット、大丈夫！？\n早く回復しないと！,"إليوت، هل أنت بخير؟!
علينا استعادة عافيتنا بسرعة!",,"[""\\n""]"
EL_SPPLAY_BTL_A05_B_M01_NPC0010_f,SPPLAY_BTL_A05_B_M01_NPC0010_f,skill_description,大丈夫ですか！？\n回復なら私に任せてください！,"هل أنت بخير؟!
دع مهمة العلاج لي!",,"[""\\n""]"
EL_SPPLAY_BTL_A11_A_M01_FYL000_f,SPPLAY_BTL_A11_A_M01_FYL000_f,item_description,やったー！\n魔石のかけらだあ～！,"رائع!
إنها شظية حجر السحر!",,"[""\\n""]"
EL_SPPLAY_BTL_A11_A_M01_NPC0010_f,SPPLAY_BTL_A11_A_M01_NPC0010_f,item_description,魔石のかけらですね！,إنها شظية حجر السحر!,,[]
EL_SPPLAY_BTL_A11_B_M01_FYL000_f,SPPLAY_BTL_A11_B_M01_FYL000_f,item_description,魔石のかけらを拾ったよ！\n新しい魔石、つくれるかな？,"لقد التقطتُ شظية حجر السحر!
هل يا ترى يمكننا صنع حجر سحر جديد؟",,"[""\\n""]"
EL_SPPLAY_BTL_A11_B_M01_NPC0010_f,SPPLAY_BTL_A11_B_M01_NPC0010_f,item_description,魔石のかけらが手に入りましたね！\n新しい魔石をつくれるでしょうか？,"لقد حصلنا على شظية حجر السحر!
أتساءل إن كان بإمكاننا صنع حجر سحر جديد؟",,"[""\\n""]"
EL_SPPLAY_BTL_A12_A_M01_FYL000_f,SPPLAY_BTL_A12_A_M01_FYL000_f,item_description,わーい、新しい魔石だ！,ياي، حجر سحر جديد!,,[]
EL_SPPLAY_BTL_A12_A_M01_NPC0010_f,SPPLAY_BTL_A12_A_M01_NPC0010_f,item_description,新しい魔石をいただきました！,لقد حصلنا على حجر سحر جديد!,,[]
EL_SPPLAY_BTL_A12_B_M01_FYL000_f,SPPLAY_BTL_A12_B_M01_FYL000_f,item_description,この魔石にはどんな力があるのかな？,أتساءل ما هي القوة التي يملكها حجر السحر هذا؟,,[]
EL_SPPLAY_BTL_A12_B_M01_NPC0010_f,SPPLAY_BTL_A12_B_M01_NPC0010_f,item_description,新しい魔石……\nどんな力が秘められているのでしょうか。,"حجر سحر جديد...
يا ترى ما هي القوة الكامنة فيه؟",,"[""\\n""]"
EL_SPPLAY_BTL_A12_C_M01_FYL000_f,SPPLAY_BTL_A12_C_M01_FYL000_f,item_name,新しい魔石だね！,إنه حجر سحر جديد!,,[]
EL_SPPLAY_BTL_A12_C_M01_NPC0010_f,SPPLAY_BTL_A12_C_M01_NPC0010_f,item_description,新しい魔石が手に入りました！,لقد عثرنا على حجر سحر جديد!,,[]
EL_SPPLAY_BTL_A12_D_M01_FYL000_f,SPPLAY_BTL_A12_D_M01_FYL000_f,item_description,新しい魔石ができたよ！,لقد صُنع حجر سحر جديد!,,[]
EL_SPPLAY_BTL_A12_D_M01_NPC0010_f,SPPLAY_BTL_A12_D_M01_NPC0010_f,item_description,新しい魔石ができました！,تم صنع حجر سحر جديد!,,[]
EL_SPPLAY_BTL_A13_B_M01_FYL000_f,SPPLAY_BTL_A13_B_M01_FYL000_f,item_description,この魔石なら、\nもっと冒険の役に立ちそうだね！,"حجر السحر هذا
سيفيدنا كثيراً في مغامرتنا بالتأكيد!",,"[""\\n""]"
EL_SPPLAY_BTL_A13_B_M01_NPC0010_f,SPPLAY_BTL_A13_B_M01_NPC0010_f,item_description,この魔石なら、もっといろいろなことが\nできそうですね！,"بفضل حجر السحر هذا، يبدو أننا سنتمكن
من القيام بأمور متنوعة أكثر!",,"[""\\n""]"
EL_SPPLAY_BTL_A13_C_M01_FYL000_f,SPPLAY_BTL_A13_C_M01_FYL000_f,item_description,魔石、みーっけ！\nどんなことができるようになるのかな？,"لقد وجدتُ حجر سحر!
يا ترى ما الذي سنتمكن من فعله الآن؟",,"[""\\n""]"
EL_SPPLAY_BTL_T08_A_M01_NPC0010_f,SPPLAY_BTL_T08_A_M01_NPC0010_f,skill_description,これは……\n効果がないようですね。,"يبدو أن هذا...
غير فعال على الإطلاق.",,"[""\\n""]"
EL_SPPLAY_GMK_A94_B_M01_FYL000_f,SPPLAY_GMK_A94_B_M01_FYL000_f,skill_description,ばっちり回復したよ！,لقد تعافيتُ تماماً!,,[]
EL_SPPLAY_ITEMGET_T21_A_M01_NPC0010_f,SPPLAY_ITEMGET_T21_A_M01_NPC0010_f,item_description,これだけツールがあれば、\nいい道具も買えそうです！,"Let's double check if ツール is a typo of トール in Japanese text: ""これだけツールがあれば"" is indeed ""If we have this many tools"" or ""If we have this much Toll"". Let's translate as ""أدوات"" to be safe and literal to the Japanese text: ""بوجود كل هذه الأدوات،
أعتقد أننا سنتمكن من شراء معدات جيدة!"" OR ""إذا كان لدينا كل هذا المال،
فأعتقد أننا سنشتري معدات ممتازة!"" (Wait, ツール is tools. Let's use ""أدوات"": ""بوجود كل هذه الأدوات،
أعتقد أنه يمكننا شراء معدات جيدة!"")",,"[""\\n""]"
EL_SPPLAY_ITEMGET_T22_A_M01_FYL000_f,SPPLAY_ITEMGET_T22_A_M01_FYL000_f,item_description,魔石の欠片だ！\nたくさん集めると、いいことがあるよね！,"شظية حجر السحر!
جمع الكثير منها سيجلب أموراً رائعة، أليس كذلك؟",,"[""\\n""]"
EL_SPPLAY_ITEMGET_T22_A_M01_NPC0010_f,SPPLAY_ITEMGET_T22_A_M01_NPC0010_f,item_description,魔石の欠片ですね。\n集めておきましょう。,"شظية حجر السحر.
دعنا نجمعها.",,"[""\\n""]"
EL_SPPLAY_ITEMGET_T23_A_M01_FYL000_f,SPPLAY_ITEMGET_T23_A_M01_FYL000_f,item_description,魔石の欠片、いっぱい手に入っちゃった！,لقد حصلتُ على الكثير من شظايا حجر السحر!,,[]
EL_SPPLAY_ITEMGET_T23_A_M01_NPC0010_f,SPPLAY_ITEMGET_T23_A_M01_NPC0010_f,item_description,魔石の欠片がこんなに……！,كل هذه الشظايا من حجر السحر...!,,[]
EL_SPPLAY_MSTONE_T01_A_M01_FYL000_f,SPPLAY_MSTONE_T01_A_M01_FYL000_f,item_description,もっといい魔石ができるかも！,ربما نتمكن من صنع حجر سحر أفضل!,,[]
EL_SPPLAY_MSTONE_T01_A_M01_NPC0010_f,SPPLAY_MSTONE_T01_A_M01_NPC0010_f,item_description,さらに、いい魔石ができそうです！,يبدو أننا سنصنع حجر سحر أفضل بكثير!,,[]
EL_SPPLAY_MSTONE_T01_B_M01_FYL000_f,SPPLAY_MSTONE_T01_B_M01_FYL000_f,item_description,次はどんな魔石ができるかな～？,أتساءل ما نوع حجر السحر الذي سنصنعه تالياً؟,,[]
EL_SPPLAY_MSTONE_T01_B_M01_NPC0010_f,SPPLAY_MSTONE_T01_B_M01_NPC0010_f,item_description,どんな魔石ができるか、楽しみですね！,أنا متشوقة لرؤية نوع حجر السحر الذي سنصنعه!,,[]
EL_SPPLAY_MSTONE_T02_A_M01_FYL000_f,SPPLAY_MSTONE_T02_A_M01_FYL000_f,item_description,魔石がたくさん入れられるようになったよ！,أصبح بإمكاننا وضع الكثير من أحجار السحر الآن!,,[]
EL_SPPLAY_MSTONE_T02_A_M01_NPC0010_f,SPPLAY_MSTONE_T02_A_M01_NPC0010_f,item_description,魔石がさらに入れられるようです！,يبدو أنه أصبح بالإمكان وضع المزيد من أحجار السحر!,,[]
EL_SPPLAY_MSTONE_T02_B_M01_FYL000_f,SPPLAY_MSTONE_T02_B_M01_FYL000_f,item_description,魔石を入れる箱が大きくなったよ！,لقد أصبح صندوق أحجار السحر أكبر!,,[]
EL_SPPLAY_MSTONE_T02_B_M01_NPC0010_f,SPPLAY_MSTONE_T02_B_M01_NPC0010_f,item_description,魔石を入れる箱が大きくなったようです！,يبدو أن صندوق أحجار السحر قد أصبح أكبر!,,[]
EL_SPPLAY_MSTONE_T03_A_M01_FYL000_f,SPPLAY_MSTONE_T03_A_M01_FYL000_f,item_description,魔石の欠片に戻ったよ！,لقد تحول مجدداً إلى شظايا حجر السحر!,,[]
EL_SPPLAY_MSTONE_T03_A_M01_NPC0010_f,SPPLAY_MSTONE_T03_A_M01_NPC0010_f,item_description,魔石の欠片に戻したのですね。,لقد أعدته إلى شظايا حجر السحر إذاً.,,[]
EL_SPPLAY_MSTONE_T03_B_M01_FYL000_f,SPPLAY_MSTONE_T03_B_M01_FYL000_f,item_description,ばいばい、魔石さん。,وداعاً يا حجر السحر العزيز.,,[]
EL_SPPLAY_MSTONE_T03_B_M01_NPC0010_f,SPPLAY_MSTONE_T03_B_M01_NPC0010_f,item_description,魔石を整理できましたね。,لقد تمكنا من تنظيم أحجار السحر بنجاح.,,[]
EL_SPS04_N29_3000_A_M01_FYL000_f,SPS04_N29_3000_A_M01_FYL000_f,item_description,おいしい料理のレシピ、どこにあるかな？,أتساءل أين يمكن أن نجد وصفات طعام لذيذة؟,,[]
EL_SPS04_N29_3000_B_M01_FYL000_f,SPS04_N29_3000_B_M01_FYL000_f,item_description,レシピ、手に入ったね！\n食堂にいるヒューリアのところに向かおう！,"لقد حصلنا على الوصفة!
دعنا نذهب إلى هيوريا في قاعة الطعام!",,"[""\\n""]"
EL_SPS04_N29_3000_C_M01_FYL000_f,SPS04_N29_3000_C_M01_FYL000_f,item_description,たくさんのレシピが集まったね。\nどれもおいしそう～！,"لقد جمعنا الكثير من الوصفات.
كلها تبدو شهية للغاية!",,"[""\\n""]"
EL_SPSUP_ACTH_A02_A_M01_NPC0010_f,SPSUP_ACTH_A02_A_M01_NPC0010_f,skill_name,回復します！,سأقوم بالعلاج!,,[]
EL_SPTOWN_A2_HOUSE02_A_M01_FYL000_f,SPTOWN_A2_HOUSE02_A_M01_FYL000_f,item_description,大きな研究所！　見たことない道具や\n本がたくさんそろってるね！,"مختبر ضخم! هناك الكثير من الأدوات والكتب
التي لم أرها من قبل!",,"[""\\n""]"
EL_SubQuestAlarmNew,SubQuestAlarmNew,quest_title,新しいクエストがあります,هناك مهمة جديدة متاحة,,[]
EL_SubQuestAlarmReleaseTemporaryUnable,SubQuestAlarmReleaseTemporaryUnable,quest_description,進行できるようになったクエストがあります,هناك مهمات أصبحت متاحة للمتابعة الآن.,,[]
EL_SubQuestAlarmShortlyUnableComplete,SubQuestAlarmShortlyUnableComplete,quest_description,まもなく達成できなくなるクエストがあります,هناك مهمات ستصبح غير قابلة للإنجاز قريباً.,,[]
EL_SubQuestAlarmShortlyUnableOrder,SubQuestAlarmShortlyUnableOrder,quest_description,まもなく受注できなくなるクエストがあります,هناك مهمات ستصبح غير قابلة للقبول قريباً.,,[]
EL_SubQuestAlarmTemporaryUnable,SubQuestAlarmTemporaryUnable,quest_description,一時的に進行できないクエストがあります,هناك مهمات غير متاحة للمتابعة مؤقتاً.,,[]
EL_SubQuestAlarmUnableOrder,SubQuestAlarmUnableOrder,quest_description,達成できなくなったクエストがあります,هناك مهمات لم تعد قابلة للإنجاز.,,[]
EL_SubQuestHeader,SubQuestHeader,quest_title,サブクエスト,"""المهمات الجانبية"" (16 chars)",,[]
EL_SubQuestRequester,SubQuestRequester,quest_title,依頼人,طالب المهمة,,[]
EL_SubQuestReward,SubQuestReward,quest_title,報酬,المكافأة,,[]
EL_SubQuestStateOrder,SubQuestStateOrder,quest_title,クエスト受注済み,مهمات مقبولة,,[]
EL_SubQuestStateUnableOrder,SubQuestStateUnableOrder,quest_description,達成できなくなったクエストです。,هذه المهمة لم تعد قابلة للإنجاز.,,[]
EL_SubQuestStateUnOrder,SubQuestStateUnOrder,quest_title,未受注のクエスト,مهمات غير مقبولة,,[]
EL_TRIAL01_E01_1000_M160_NPC0010_f,TRIAL01_E01_1000_M160_NPC0010_f,quest_description,危険な依頼です。\n無理はなさらないで。,إنها مهمة خطرة.\\nلا تُجهِد نفسك من فضلك.,"speaker_gender: f — feminine NPC, polite register. \\n preserved.","[""\\n""]"
EL_Tutorial_A3Shop_01_1_Title,Tutorial_A3Shop_01_1_Title,skill_description,回復の薬を忘れずに！,لا تنسَ جرعات العلاج!,,[]
EL_Tutorial_A3Shop_01_Title,Tutorial_A3Shop_01_Title,skill_description,回復の薬を忘れずに！,لا تنسَ جرعات العلاج!,,[]
EL_Tutorial_Accessory_01_1_Title,Tutorial_Accessory_01_1_Title,item_description,装備品『アクセサリ』,المعدات: «الملحقات»,,[]
EL_Tutorial_Accessory_01_Title,Tutorial_Accessory_01_Title,item_description,装備品『アクセサリ』,المعدات: «الملحقات»,,[]
EL_Tutorial_ArenaOpen_01_2_Title,Tutorial_ArenaOpen_01_2_Title,quest_title,特別な報酬『証』,مكافأة خاصة: «الشهادات»,,[]
EL_Tutorial_BattleArena_01_3_Title,Tutorial_BattleArena_01_3_Title,quest_title,目標タイムを目指せ！,اسعَ لتحقيق الوقت المستهدف!,,[]
EL_Tutorial_Boomerang_01_1_Text,Tutorial_Boomerang_01_1_Text,skill_description,投げたとき、返ってくるとき、\nそれぞれでダメージを与えられるぞ！,"يمكنك إلحاق الضرر بالأعداء
عند رمي البوميرانج وعند عودته إليك!",,"[""\\n""]"
EL_Tutorial_Bottle_01_1_Title,Tutorial_Bottle_01_1_Title,item_description,道具『空っぽのガラス管』,أداة: «أنبوب زجاجي فارغ»,,[]
EL_Tutorial_Bottle_01_Title,Tutorial_Bottle_01_Title,item_description,道具『空っぽのガラス管』,أداة: «أنبوب زجاجي فارغ»,,[]
EL_Tutorial_CatCompass_01_1_Title,Tutorial_CatCompass_01_1_Title,item_description,道具『ネコ探知の針』,أداة: «إبرة تعقب القطط»,,[]
EL_Tutorial_CatCompass_01_Title,Tutorial_CatCompass_01_Title,item_description,道具『ネコ探知の針』,أداة: «إبرة تعقب القطط»,,[]
EL_Tutorial_Compass_01_1_Title,Tutorial_Compass_01_1_Title,item_description,道具『魔力コンパス』,أداة: «بوصلة القوة السحرية»,,[]
EL_Tutorial_Compass_01_Title,Tutorial_Compass_01_Title,item_description,道具『魔力コンパス』,أداة: «بوصلة القوة السحرية»,,[]
EL_Tutorial_FairyAbilityAttract_03_1_Text,Tutorial_FairyAbilityAttract_03_1_Text,skill_description,敵と一緒に、壺や樽も引き寄せれば、\nダメージを与えられる！,"إذا سحبت الجرار والبراميل مع الأعداء،
فستتمكن من إلحاق الضرر بهم!",,"[""\\n""]"
EL_Tutorial_Hammer_01_1_Text,Tutorial_Hammer_01_1_Text,skill_description,振りは遅いが、大ダメージと衝撃を与える。,"""حركتها بطيئة، لكنها تلحق ضرراً هائلاً وتحدث صدمة قوية."" (Hammer description, concise)",,[]
EL_Tutorial_MagicStone_01_1_Title,Tutorial_MagicStone_01_1_Title,item_description,特殊な装備品『魔石』,معدات خاصة: «حجر السحر»,,[]
EL_Tutorial_MagicStone_01_Title,Tutorial_MagicStone_01_Title,item_description,特殊な装備品『魔石』,معدات خاصة: «حجر السحر»,,[]
EL_Tutorial_MagicStoneFay_01_1_Title,Tutorial_MagicStoneFay_01_1_Title,item_description,『フェイにおまかせ』で魔石をセット,"Wait, ""تجهيز تلقائي مع فاي"" is 19 chars.)",,[]
EL_Tutorial_MagicStoneFay_01_Title,Tutorial_MagicStoneFay_01_Title,item_description,『フェイにおまかせ』で魔石をセット,"Wait, ""تجهيز تلقائي مع فاي"" is 19 chars.)",,[]
EL_Tutorial_MagicStoneShop_01_1_Title,Tutorial_MagicStoneShop_01_1_Title,item_name,魔石を生成しよう,"""لنصنع أحجار السحر"" (17 chars)",,[]
EL_Tutorial_MagicStoneShop_01_Title,Tutorial_MagicStoneShop_01_Title,item_description,魔石屋『ミューミュー』,متجر أحجار السحر «ميو ميو»,Shop name ミューミュー = Mew Mew using glossary: ميو.,[]
EL_Tutorial_MagicStoneShop_01b_1_Title,Tutorial_MagicStoneShop_01b_1_Title,item_description,『魔石箱』のレベルを上げよう,"""لنرفع مستوى «صندوق أحجار السحر»"" (30 chars - FIT-CHECK: short_arabic: ترقية صندوق أحجار السحر)",,[]
EL_Tutorial_MagicStoneShop_01b_Title,Tutorial_MagicStoneShop_01b_Title,item_description,『魔石箱』のレベルを上げよう,"""لنرفع مستوى «صندوق أحجار السحر»"" (30 chars - FIT-CHECK: short_arabic: ترقية صندوق أحجار السحر)",,[]
EL_Tutorial_MagicStoneShop_02_1_Text,Tutorial_MagicStoneShop_02_1_Text,item_description,魔石を入手したとき、不要な物はすぐに分解されて、\n魔石の欠片になるぞ。,"عند الحصول على أحجار السحر، سيتم تفكيك غير الضروري منها
فوراً لتتحول إلى شظايا أحجار السحر.",,"[""\\n""]"
EL_Tutorial_MagicStoneShop_02_1_Title,Tutorial_MagicStoneShop_02_1_Title,item_name,魔石の分解,"""تفكيك أحجار السحر"" (17 chars)",,[]
EL_Tutorial_MagicStoneShop_02_Title,Tutorial_MagicStoneShop_02_Title,item_name,魔石の分解,"""تفكيك أحجار السحر"" (17 chars)",,[]
EL_Tutorial_MinigameFayOpen_02_2_Title,Tutorial_MinigameFayOpen_02_2_Title,quest_title,特別な報酬『レコード』,مكافأة خاصة: «الأسطوانات»,,[]
EL_Tutorial_Shop_01_1_Title,Tutorial_Shop_01_1_Title,item_description,道具屋で冒険の準備を,"""الاستعداد للمغامرة في متجر الأدوات"" (34 chars - FIT-CHECK: short_arabic: الاستعداد في متجر الأدوات)",,[]
EL_Tutorial_Shop_01_Title,Tutorial_Shop_01_Title,item_description,道具屋で冒険の準備を,"""الاستعداد للمغامرة في متجر الأدوات"" (34 chars - FIT-CHECK: short_arabic: الاستعداد في متجر الأدوات)",,[]
EL_Tutorial_ShrineLife_01_1_Text,Tutorial_ShrineLife_01_1_Text,quest_description,試練を乗り越えると、特別な報酬が得られそうだ……！,اجتياز المحن سيتيح لك الحصول على مكافآت خاصة...!,,[]
EL_WPN_BOMB_1_DESCRIPTION,WPN_BOMB_1_DESCRIPTION,skill_description,・攻撃力{Num:1},"- ""Fay's choice / Leave it to Fay"" -> أسلوب فاي / تلقائي مع فاي",,[]
EL_WPN_BOOMERANG_1_DESCRIPTION,WPN_BOOMERANG_1_DESCRIPTION,skill_description,・攻撃力{Num:1},"- ""Fay's choice / Leave it to Fay"" -> أسلوب فاي / تلقائي مع فاي",,[]
EL_WPN_BOOMERANG_2_DESCRIPTION,WPN_BOOMERANG_2_DESCRIPTION,skill_description,・攻撃力{Num:1},"- ""Fay's choice / Leave it to Fay"" -> أسلوب فاي / تلقائي مع فاي",,[]
EL_WPN_BOOMERANG_3_DESCRIPTION,WPN_BOOMERANG_3_DESCRIPTION,skill_description,・攻撃力{Num:1},"- ""Fay's choice / Leave it to Fay"" -> أسلوب فاي / تلقائي مع فاي",,[]
EL_WPN_BOW_1_DESCRIPTION,WPN_BOW_1_DESCRIPTION,skill_description,・攻撃力{Num:1},"- ""Fay's choice / Leave it to Fay"" -> أسلوب فاي / تلقائي مع فاي",,[]
EL_WPN_BOW_2_DESCRIPTION,WPN_BOW_2_DESCRIPTION,skill_description,・攻撃力{Num:1},"- ""Fay's choice / Leave it to Fay"" -> أسلوب فاي / تلقائي مع فاي",,[]
EL_WPN_BOW_3_DESCRIPTION,WPN_BOW_3_DESCRIPTION,skill_description,・攻撃力{Num:1},"- ""Fay's choice / Leave it to Fay"" -> أسلوب فاي / تلقائي مع فاي",,[]
EL_WPN_CHAIN_1_DESCRIPTION,WPN_CHAIN_1_DESCRIPTION,skill_description,・攻撃力{Num:1},"- ""Fay's choice / Leave it to Fay"" -> أسلوب فاي / تلقائي مع فاي",,[]
EL_WPN_CHAIN_2_DESCRIPTION,WPN_CHAIN_2_DESCRIPTION,skill_description,・攻撃力{Num:1},"- ""Fay's choice / Leave it to Fay"" -> أسلوب فاي / تلقائي مع فاي",,[]
EL_WPN_CHAIN_3_DESCRIPTION,WPN_CHAIN_3_DESCRIPTION,skill_description,・攻撃力{Num:1},"- ""Fay's choice / Leave it to Fay"" -> أسلوب فاي / تلقائي مع فاي",,[]
